leftDeltaDistance,rightDeltaDistance,leftSpeed,rightSpeed,time,P,I,D
9173,694.2,-205.071804,0,489.128196,-489.128196,489.128196,0
9174,631.8,-205.085282,0,426.714718,-426.714718,426.714718,0
9175,569.4,-205.097429,0,364.302571,-364.302571,364.302571,0
9176,566.8,-205.109521,0,361.690479,-361.690479,361.690479,0
9177,608.4,-205.1225,0,403.2775,-403.2775,403.2775,0
9178,546,-205.134148,0,340.865852,-340.865852,340.865852,0
9179,416,-205.143023,0,210.856977,-210.856977,210.856977,0
9180,543.4,-205.154615,0,338.245385,-338.245385,338.245385,0
9181,468,-205.164599,0,262.835401,-262.835401,262.835401,0
9182,431.6,-205.173807,0,226.426193,-226.426193,226.426193,0
9183,319.8,-205.180629,0,114.619371,285.380629,514.619371,0
9184,460.2,-205.190447,0,255.009553,-255.009553,255.009553,0
9185,416,-205.199322,0,210.800678,-210.800678,210.800678,0
9186,426.4,-205.208418,0,221.191582,-221.191582,221.191582,0
9187,356.2,-205.216017,0,150.983983,249.016017,550.983983,0
9188,397.8,-205.224503,0,192.575497,207.424503,592.575497,0
9189,465.4,-205.234432,0,260.165568,-260.165568,260.165568,0
9190,348.4,-205.241865,0,143.158135,256.841865,543.158135,0
9191,356.2,-205.249463,0,150.950537,249.049463,550.950537,0
9192,379.6,-205.257562,0,174.342438,225.657562,574.342438,0
9193,275.6,-205.263441,0,70.336559,329.663441,470.336559,0
9194,280.8,-205.269431,0,75.530569,324.469431,475.530569,0
9195,278.2,-205.275366,0,72.924634,327.075366,472.924634,0
9196,228.8,-205.280247,0,23.519753,376.480247,423.519753,0
9197,215.8,-205.284851,0,10.515149,389.484851,410.515149,0
9198,249.6,-205.290176,0,44.309824,355.690176,444.309824,0
9199,215.8,-205.29478,0,10.50522,389.49478,410.50522,0
9200,169,-205.298385,0,-36.298385,436.298385,363.701615,0
9201,228.8,-205.303266,0,23.496734,376.503266,423.496734,0
9202,252.2,-205.308646,0,46.891354,353.108646,446.891354,0
9203,236.6,-205.313694,0,31.286306,368.713694,431.286306,0
9204,213.2,-205.318242,0,7.881758,392.118242,407.881758,0
9205,187.2,-205.322236,0,-18.122236,418.122236,381.877764,0
9206,182,-205.326118,0,-23.326118,423.326118,376.673882,0
9207,137.8,-205.329058,0,-67.529058,467.529058,332.470942,0
9208,161.2,-205.332497,0,-44.132497,444.132497,355.867503,0
9209,148.2,-205.335659,0,-57.135659,457.135659,342.864341,0
9210,137.8,-205.338598,0,-67.538598,467.538598,332.461402,0
9211,171.6,-205.342259,0,-33.742259,433.742259,366.257741,0
9212,130,-205.345033,0,-75.345033,475.345033,324.654967,0
9213,114.4,-205.347473,0,-90.947473,490.947473,309.052527,0
9214,114.4,-205.349914,0,-90.949914,490.949914,309.050086,0
9215,145.6,-205.35302,0,-59.75302,459.75302,340.24698,0
9216,145.6,-205.356126,0,-59.756126,459.756126,340.243874,0
9217,166.4,-205.359676,0,-38.959676,438.959676,361.040324,0
9218,96.2,-205.361728,0,-109.161728,509.161728,290.838272,0
9219,119.6,-205.364279,0,-85.764279,485.764279,314.235721,0
9220,106.6,-205.366554,0,-98.766554,498.766554,301.233446,0
9221,70.2,-205.368051,0,-135.168051,535.168051,264.831949,0
9222,122.2,-205.370658,0,-83.170658,483.170658,316.829342,0
9223,153.4,-205.373931,0,-51.973931,451.973931,348.026069,0
9224,153.4,-205.377203,0,-51.977203,451.977203,348.022797,0
9225,93.6,-205.3792,0,-111.7792,511.7792,288.2208,0
9226,57.2,-205.38042,0,-148.18042,548.18042,251.81958,0
9227,117,-205.382916,0,-88.382916,488.382916,311.617084,0
9228,65,-205.384303,0,-140.384303,540.384303,259.615697,0
9229,117,-205.386799,0,-88.386799,488.386799,311.613201,0
9230,88.4,-205.388685,0,-116.988685,516.988685,283.011315,0
9231,96.2,-205.390737,0,-109.190737,509.190737,290.809263,0
9232,98.8,-205.392845,0,-106.592845,506.592845,293.407155,0
9233,91,-205.394786,0,-114.394786,514.394786,285.605214,0
9234,98.8,-205.396894,0,-106.596894,506.596894,293.403106,0
9235,49.4,-205.397948,0,-155.997948,555.997948,244.002052,0
9236,119.6,-205.400499,0,-85.800499,485.800499,314.199501,0
9237,46.8,-205.401498,0,-158.601498,558.601498,241.398502,0
9238,111.8,-205.403883,0,-93.603883,493.603883,306.396117,0
9239,213.2,-205.408431,0,7.791569,392.208431,407.791569,0
9240,88.4,-205.410317,0,-117.010317,517.010317,282.989683,0
9241,72.8,-205.41187,0,-132.61187,532.61187,267.38813,0
9242,52,-205.412979,0,-153.412979,553.412979,246.587021,0
9243,143,-205.41603,0,-62.41603,462.41603,337.58397,0
9244,153.4,-205.419302,0,-52.019302,452.019302,347.980698,0
9245,72.8,-205.420855,0,-132.620855,532.620855,267.379145,0
9246,119.6,-205.423407,0,-85.823407,485.823407,314.176593,0
9247,124.8,-205.426069,0,-80.626069,480.626069,319.373931,0
9248,111.8,-205.428454,0,-93.628454,493.628454,306.371546,0
9249,252.2,-205.433835,0,46.766165,353.233835,446.766165,0
9250,416,-205.442709,0,210.557291,-210.557291,210.557291,0
9251,514.8,-205.453692,0,309.346308,-309.346308,309.346308,0
9252,569.4,-205.465839,0,363.934161,-363.934161,363.934161,0
9253,447.2,-205.475379,0,241.724621,-241.724621,241.724621,0
9254,366.6,-205.4832,0,161.1168,238.8832,561.1168,0
9255,696.8,-205.498065,0,491.301935,-491.301935,491.301935,0
9256,707.2,-205.513152,0,501.686848,-501.686848,501.686848,0
9257,709.8,-205.528294,0,504.271706,-504.271706,504.271706,0
9258,902.2,-205.547541,0,696.652459,-696.652459,696.652459,0
9259,1055.6,-205.570061,0,850.029939,-850.029939,850.029939,0
9260,1177.8,-205.595187,0,972.204813,-972.204813,972.204813,0
9261,1235,-205.621534,0,1029.378466,-1029.378466,1029.378466,0
9262,1073.8,-205.644442,0,868.155558,-868.155558,868.155558,0
9263,1144,-205.668847,0,938.331153,-938.331153,938.331153,0
9264,967.2,-205.689481,0,761.510519,-761.510519,761.510519,0
9265,975,-205.710281,0,769.289719,-769.289719,769.289719,0
9266,1029.6,-205.732245,0,823.867755,-823.867755,823.867755,0
9267,951.6,-205.752546,0,745.847454,-745.847454,745.847454,0
9268,904.8,-205.771849,0,699.028151,-699.028151,699.028151,0
9269,925.6,-205.791595,0,719.808405,-719.808405,719.808405,0
9270,876.2,-205.810287,0,670.389713,-670.389713,670.389713,0
9271,748.8,-205.826261,0,542.973739,-542.973739,542.973739,0
9272,629.2,-205.839684,0,423.360316,-423.360316,423.360316,0
9273,720.2,-205.855049,0,514.344951,-514.344951,514.344951,0
9274,754,-205.871134,0,548.128866,-548.128866,548.128866,0
9275,665.6,-205.885333,0,459.714667,-459.714667,459.714667,0
9276,566.8,-205.897425,0,360.902575,-360.902575,360.902575,0
9277,621.4,-205.910682,0,415.489318,-415.489318,415.489318,0
9278,572,-205.922884,0,366.077116,-366.077116,366.077116,0
9279,600.6,-205.935697,0,394.664303,-394.664303,394.664303,0
9280,481,-205.945958,0,275.054042,-275.054042,275.054042,0
9281,455,-205.955665,0,249.044335,-249.044335,249.044335,0
9282,449.8,-205.965261,0,243.834739,-243.834739,243.834739,0
9283,455,-205.974967,0,249.025033,-249.025033,249.025033,0
9284,444.6,-205.984452,0,238.615548,-238.615548,238.615548,0
9285,473.2,-205.994547,0,267.205453,-267.205453,267.205453,0
9286,429,-206.003699,0,222.996301,-222.996301,222.996301,0
9287,358.8,-206.011354,0,152.788646,247.211354,552.788646,0
9288,325,-206.018287,0,118.981713,281.018287,518.981713,0
9289,286,-206.024388,0,79.975612,320.024388,479.975612,0
9290,226.2,-206.029214,0,20.170786,379.829214,420.170786,0
9291,218.4,-206.033873,0,12.366127,387.633873,412.366127,0
9292,153.4,-206.037146,0,-52.637146,452.637146,347.362854,0
9293,169,-206.040751,0,-37.040751,437.040751,362.959249,0
9294,176.8,-206.044523,0,-29.244523,429.244523,370.755477,0
9295,109.2,-206.046852,0,-96.846852,496.846852,303.153148,0
9296,156,-206.05018,0,-50.05018,450.05018,349.94982,0
9297,101.4,-206.052343,0,-104.652343,504.652343,295.347657,0
9298,85.8,-206.054174,0,-120.254174,520.254174,279.745826,0
9299,174.2,-206.05789,0,-31.85789,431.85789,368.14211,0
9300,33.8,-206.058611,0,-172.258611,572.258611,227.741389,0
9301,119.6,-206.061163,0,-86.461163,486.461163,313.538837,0
9302,59.8,-206.062438,0,-146.262438,546.262438,253.737562,0
9303,148.2,-206.0656,0,-57.8656,457.8656,342.1344,0
9304,109.2,-206.06793,0,-96.86793,496.86793,303.13207,0
9305,88.4,-206.069815,0,-117.669815,517.669815,282.330185,0
9306,15.6,-206.070148,0,-190.470148,590.470148,209.529852,0
9307,150.8,-206.073365,0,-55.273365,455.273365,344.726635,0
9308,85.8,-206.075196,0,-120.275196,520.275196,279.724804,0
9309,137.8,-206.078135,0,-68.278135,468.278135,331.721865,0
9310,67.6,-206.079578,0,-138.479578,538.479578,261.520422,0
9311,78,-206.081242,0,-128.081242,528.081242,271.918758,0
9312,65,-206.082628,0,-141.082628,541.082628,258.917372,0
9313,41.6,-206.083516,0,-164.483516,564.483516,235.516484,0
9314,75.4,-206.085124,0,-130.685124,530.685124,269.314876,0
9315,78,-206.086788,0,-128.086788,528.086788,271.913212,0
9316,104,-206.089007,0,-102.089007,502.089007,297.910993,0
9317,122.2,-206.091614,0,-83.891614,483.891614,316.108386,0
9318,150.8,-206.094831,0,-55.294831,455.294831,344.705169,0
9319,91,-206.096772,0,-115.096772,515.096772,284.903228,0
9320,106.6,-206.099046,0,-99.499046,499.499046,300.500954,0
9321,62.4,-206.100378,0,-143.700378,543.700378,256.299622,0
9322,62.4,-206.101709,0,-143.701709,543.701709,256.298291,0
9323,114.4,-206.104149,0,-91.704149,491.704149,308.295851,0
9324,119.6,-206.106701,0,-86.506701,486.506701,313.493299,0
9325,114.4,-206.109141,0,-91.709141,491.709141,308.290859,0
9326,104,-206.11136,0,-102.11136,502.11136,297.88864,0
9327,59.8,-206.112636,0,-146.312636,546.312636,253.687364,0
9328,140.4,-206.115631,0,-65.715631,465.715631,334.284369,0
9329,130,-206.118404,0,-76.118404,476.118404,323.881596,0
9330,85.8,-206.120235,0,-120.320235,520.320235,279.679765,0
9331,93.6,-206.122231,0,-112.522231,512.522231,287.477769,0
9332,140.4,-206.125227,0,-65.725227,465.725227,334.274773,0
9333,62.4,-206.126558,0,-143.726558,543.726558,256.273442,0
9334,93.6,-206.128555,0,-112.528555,512.528555,287.471445,0
9335,111.8,-206.13094,0,-94.33094,494.33094,305.66906,0
9336,52,-206.132049,0,-154.132049,554.132049,245.867951,0
9337,104,-206.134268,0,-102.134268,502.134268,297.865732,0
9338,88.4,-206.136154,0,-117.736154,517.736154,282.263846,0
9339,70.2,-206.137651,0,-135.937651,535.937651,264.062349,0
9340,83.2,-206.139426,0,-122.939426,522.939426,277.060574,0
9341,98.8,-206.141534,0,-107.341534,507.341534,292.658466,0
9342,91,-206.143475,0,-115.143475,515.143475,284.856525,0
9343,54.6,-206.14464,0,-151.54464,551.54464,248.45536,0
9344,46.8,-206.145638,0,-159.345638,559.345638,240.654362,0
9345,140.4,-206.148634,0,-65.748634,465.748634,334.251366,0
9346,0,-206.148634,0,-206.148634,206.148634,-206.148634,0
9347,78,-206.150298,0,-128.150298,528.150298,271.849702,0
9348,59.8,-206.151573,0,-146.351573,546.351573,253.648427,0
9349,70.2,-206.153071,0,-135.953071,535.953071,264.046929,0
9350,49.4,-206.154125,0,-156.754125,556.754125,243.245875,0
9351,62.4,-206.155456,0,-143.755456,543.755456,256.244544,0
9352,98.8,-206.157564,0,-107.357564,507.357564,292.642436,0
9353,59.8,-206.158839,0,-146.358839,546.358839,253.641161,0
9354,67.6,-206.160282,0,-138.560282,538.560282,261.439718,0
9355,20.8,-206.160725,0,-185.360725,585.360725,214.639275,0
9356,65,-206.162112,0,-141.162112,541.162112,258.837888,0
9357,62.4,-206.163443,0,-143.763443,543.763443,256.236557,0
9358,111.8,-206.165828,0,-94.365828,494.365828,305.634172,0
9359,44.2,-206.166771,0,-161.966771,561.966771,238.033229,0
9360,91,-206.168713,0,-115.168713,515.168713,284.831287,0
9361,33.8,-206.169434,0,-172.369434,572.369434,227.630566,0
9362,119.6,-206.171985,0,-86.571985,486.571985,313.428015,0
9363,72.8,-206.173538,0,-133.373538,533.373538,266.626462,0
9364,130,-206.176311,0,-76.176311,476.176311,323.823689,0
9365,78,-206.177975,0,-128.177975,528.177975,271.822025,0
9366,28.6,-206.178586,0,-177.578586,577.578586,222.421414,0
9367,78,-206.18025,0,-128.18025,528.18025,271.81975,0
9368,59.8,-206.181525,0,-146.381525,546.381525,253.618475,0
9369,67.6,-206.182967,0,-138.582967,538.582967,261.417033,0
9370,75.4,-206.184576,0,-130.784576,530.784576,269.215424,0
9371,78,-206.18624,0,-128.18624,528.18624,271.81376,0
9372,39,-206.187072,0,-167.187072,567.187072,232.812928,0
9373,78,-206.188736,0,-128.188736,528.188736,271.811264,0
9374,176.8,-206.192508,0,-29.392508,429.392508,370.607492,0
9375,132.6,-206.195337,0,-73.595337,473.595337,326.404663,0
9376,280.8,-206.201327,0,74.598673,325.401327,474.598673,0
9377,540.8,-206.212864,0,334.587136,-334.587136,334.587136,0
9378,572,-206.225067,0,365.774933,-365.774933,365.774933,0
9379,592.8,-206.237713,0,386.562287,-386.562287,386.562287,0
9380,637,-206.251302,0,430.748698,-430.748698,430.748698,0
9381,561.6,-206.263283,0,355.336717,-355.336717,355.336717,0
9382,507,-206.274099,0,300.725901,-300.725901,300.725901,0
9383,522.6,-206.285248,0,316.314752,-316.314752,316.314752,0
9384,668.2,-206.299503,0,461.900497,-461.900497,461.900497,0
9385,564.2,-206.311539,0,357.888461,-357.888461,357.888461,0
9386,561.6,-206.32352,0,355.27648,-355.27648,355.27648,0
9387,491.4,-206.334003,0,285.065997,-285.065997,285.065997,0
9388,499.2,-206.344653,0,292.855347,-292.855347,292.855347,0
9389,530.4,-206.355968,0,324.044032,-324.044032,324.044032,0
9390,447.2,-206.365508,0,240.834492,-240.834492,240.834492,0
9391,413.4,-206.374327,0,207.025673,-207.025673,207.025673,0
9392,387.4,-206.382592,0,181.017408,218.982592,581.017408,0
9393,449.8,-206.392188,0,243.407812,-243.407812,243.407812,0
9394,397.8,-206.400674,0,191.399326,208.600674,591.399326,0
9395,465.4,-206.410603,0,258.989397,-258.989397,258.989397,0
9396,405.6,-206.419255,0,199.180745,200.819255,599.180745,0
9397,353.6,-206.426799,0,147.173201,252.826799,547.173201,0
9398,439.4,-206.436173,0,232.963827,-232.963827,232.963827,0
9399,299,-206.442551,0,92.557449,307.442551,492.557449,0
9400,405.6,-206.451204,0,199.148796,200.851204,599.148796,0
9401,366.6,-206.459025,0,160.140975,239.859025,560.140975,0
9402,361.4,-206.466735,0,154.933265,245.066735,554.933265,0
9403,338,-206.473946,0,131.526054,268.473946,531.526054,0
9404,335.4,-206.481101,0,128.918899,271.081101,528.918899,0
9405,304.2,-206.48759,0,97.71241,302.28759,497.71241,0
9406,371.8,-206.495522,0,165.304478,234.695522,565.304478,0
9407,244.4,-206.500736,0,37.899264,362.100736,437.899264,0
9408,330.2,-206.50778,0,123.69222,276.30778,523.69222,0
9409,270.4,-206.513549,0,63.886451,336.113549,463.886451,0
9410,262.6,-206.519151,0,56.080849,343.919151,456.080849,0
9411,249.6,-206.524476,0,43.075524,356.924476,443.075524,0
9412,231.4,-206.529412,0,24.870588,375.129412,424.870588,0
9413,234,-206.534404,0,27.465596,372.534404,427.465596,0
9414,262.6,-206.540006,0,56.059994,343.940006,456.059994,0
9415,228.8,-206.544887,0,22.255113,377.744887,422.255113,0
9416,179.4,-206.548715,0,-27.148715,427.148715,372.851285,0
9417,239.2,-206.553818,0,32.646182,367.353818,432.646182,0
9418,200.2,-206.558089,0,-6.358089,406.358089,393.641911,0
9419,262.6,-206.563691,0,56.036309,343.963691,456.036309,0
9420,153.4,-206.566963,0,-53.166963,453.166963,346.833037,0
9421,182,-206.570846,0,-24.570846,424.570846,375.429154,0
9422,143,-206.573897,0,-63.573897,463.573897,336.426103,0
9423,231.4,-206.578833,0,24.821167,375.178833,424.821167,0
9424,143,-206.581884,0,-63.581884,463.581884,336.418116,0
9425,218.4,-206.586543,0,11.813457,388.186543,411.813457,0
9426,210.6,-206.591036,0,4.008964,395.991036,404.008964,0
9427,132.6,-206.593865,0,-73.993865,473.993865,326.006135,0
9428,156,-206.597193,0,-50.597193,450.597193,349.402807,0
9429,187.2,-206.601186,0,-19.401186,419.401186,380.598814,0
9430,169,-206.604791,0,-37.604791,437.604791,362.395209,0
9431,169,-206.608397,0,-37.608397,437.608397,362.391603,0
9432,124.8,-206.611059,0,-81.811059,481.811059,318.188941,0
9433,150.8,-206.614276,0,-55.814276,455.814276,344.185724,0
9434,104,-206.616495,0,-102.616495,502.616495,297.383505,0
9435,150.8,-206.619712,0,-55.819712,455.819712,344.180288,0
9436,179.4,-206.623539,0,-27.223539,427.223539,372.776461,0
9437,174.2,-206.627255,0,-32.427255,432.427255,367.572745,0
9438,200.2,-206.631526,0,-6.431526,406.431526,393.568474,0
9439,275.6,-206.637406,0,68.962594,331.037406,468.962594,0
9440,291.2,-206.643618,0,84.556382,315.443618,484.556382,0
9441,730.6,-206.659204,0,523.940796,-523.940796,523.940796,0
9442,1097.2,-206.682611,0,890.517389,-890.517389,890.517389,0
9443,1102.4,-206.706129,0,895.693871,-895.693871,895.693871,0
9444,894.4,-206.72521,0,687.67479,-687.67479,687.67479,0
9445,803.4,-206.742349,0,596.657651,-596.657651,596.657651,0
9446,780,-206.758989,0,573.241011,-573.241011,573.241011,0
9447,878.8,-206.777737,0,672.022263,-672.022263,672.022263,0
9448,842.4,-206.795708,0,635.604292,-635.604292,635.604292,0
9449,894.4,-206.814788,0,687.585212,-687.585212,687.585212,0
9450,858,-206.833092,0,651.166908,-651.166908,651.166908,0
9451,863.2,-206.851507,0,656.348493,-656.348493,656.348493,0
9452,933.4,-206.87142,0,726.52858,-726.52858,726.52858,0
9453,868.4,-206.889946,0,661.510054,-661.510054,661.510054,0
9454,665.6,-206.904145,0,458.695855,-458.695855,458.695855,0
9455,556.4,-206.916015,0,349.483985,-349.483985,349.483985,0
9456,579.8,-206.928384,0,372.871616,-372.871616,372.871616,0
9457,574.6,-206.940642,0,367.659358,-367.659358,367.659358,0
9458,702,-206.955618,0,495.044382,-495.044382,495.044382,0
9459,673.4,-206.969984,0,466.430016,-466.430016,466.430016,0
9460,548.6,-206.981687,0,341.618313,-341.618313,341.618313,0
9461,533,-206.993058,0,326.006942,-326.006942,326.006942,0
9462,533,-207.004429,0,325.995571,-325.995571,325.995571,0
9463,457.6,-207.014191,0,250.585809,-250.585809,250.585809,0
9464,418.6,-207.023121,0,211.576879,-211.576879,211.576879,0
9465,408.2,-207.031829,0,201.168171,-201.168171,201.168171,0
9466,478.4,-207.042035,0,271.357965,-271.357965,271.357965,0
9467,429,-207.051187,0,221.948813,-221.948813,221.948813,0
9468,403,-207.059785,0,195.940215,204.059785,595.940215,0
9469,288.6,-207.065941,0,81.534059,318.465941,481.534059,0
9470,369.2,-207.073818,0,162.126182,237.873818,562.126182,0
9471,366.6,-207.081638,0,159.518362,240.481638,559.518362,0
9472,239.2,-207.086741,0,32.113259,367.886741,432.113259,0
9473,314.6,-207.093453,0,107.506547,292.493453,507.506547,0
9474,288.6,-207.09961,0,81.50039,318.49961,481.50039,0
9475,244.4,-207.104823,0,37.295177,362.704823,437.295177,0
9476,234,-207.109815,0,26.890185,373.109815,426.890185,0
9477,213.2,-207.114364,0,6.085636,393.914364,406.085636,0
9478,234,-207.119356,0,26.880644,373.119356,426.880644,0
9479,210.6,-207.123849,0,3.476151,396.523849,403.476151,0
9480,140.4,-207.126844,0,-66.726844,466.726844,333.273156,0
9481,166.4,-207.130394,0,-40.730394,440.730394,359.269606,0
9482,210.6,-207.134886,0,3.465114,396.534886,403.465114,0
9483,228.8,-207.139767,0,21.660233,378.339767,421.660233,0
9484,241.8,-207.144926,0,34.655074,365.344926,434.655074,0
9485,221,-207.149641,0,13.850359,386.149641,413.850359,0
9486,182,-207.153523,0,-25.153523,425.153523,374.846477,0
9487,176.8,-207.157295,0,-30.357295,430.357295,369.642705,0
9488,174.2,-207.161011,0,-32.961011,432.961011,367.038989,0
9489,145.6,-207.164117,0,-61.564117,461.564117,338.435883,0
9490,205.4,-207.168499,0,-1.768499,401.768499,398.231501,0
9491,208,-207.172937,0,0.827063,399.172937,400.827063,0
9492,202.8,-207.177263,0,-4.377263,404.377263,395.622737,0
9493,163.8,-207.180757,0,-43.380757,443.380757,356.619243,0
9494,145.6,-207.183863,0,-61.583863,461.583863,338.416137,0
9495,197.6,-207.188079,0,-9.588079,409.588079,390.411921,0
9496,117,-207.190575,0,-90.190575,490.190575,309.809425,0
9497,59.8,-207.191851,0,-147.391851,547.391851,252.608149,0
9498,96.2,-207.193903,0,-110.993903,510.993903,289.006097,0
9499,171.6,-207.197564,0,-35.597564,435.597564,364.402436,0
9500,75.4,-207.199172,0,-131.799172,531.799172,268.200828,0
9501,122.2,-207.201779,0,-85.001779,485.001779,314.998221,0
