line,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99,p100,p101,p102,p103,p104,p105,p106,p107,p108,p109,p110,p111,p112,p113,p114,p115,p116,p117,p118,p119,p120,p121,p122,p123,p124,p125,p126,p127,p128,p129,p130,p131,p132,p133,p134,p135,p136,p137,p138,p139,p140,p141,p142,p143,p144,p145,p146,p147,p148,p149,p150,p151,p152,p153,p154,p155,p156,p157,p158,p159,
44,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,251,251,239,142,105,93,85,81,73,73,65,60,64,56,60,60,68,81,105,93,93,89,89,85,85,85,85,85,105,97,93,85,81,73,73,73,69,93,105,105,105,105,109,125,154,174,190,186,182,174,170,174,170,162,150,150,158,
45,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,251,251,247,247,247,174,93,85,81,73,69,65,61,60,56,56,56,64,85,101,101,101,93,89,85,85,77,89,105,109,109,101,97,85,89,101,97,101,133,158,202,211,186,194,202,206,202,194,190,186,186,178,166,170,170,170,154,162,
46,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,251,251,251,251,247,239,231,206,186,97,81,77,65,65,60,64,56,56,48,56,77,97,105,109,101,93,89,101,105,101,117,125,125,137,158,206,231,235,215,215,186,198,194,178,190,198,198,207,190,190,186,186,182,182,174,174,162,162,158,154,
47,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,251,251,251,251,251,243,235,231,207,190,174,97,81,69,65,73,69,60,73,77,81,93,117,109,117,117,121,129,158,202,202,243,239,223,207,215,223,227,231,223,202,198,202,206,190,186,186,202,198,190,186,182,182,178,178,174,166,162,158,150,146,
48,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,251,251,251,251,251,247,235,223,215,190,182,178,158,105,93,93,97,101,109,105,134,121,154,198,235,247,251,223,231,231,227,215,227,227,219,215,223,235,231,223,219,202,202,198,198,198,186,194,174,194,186,182,174,174,174,170,178,162,162,154,150,146,
49,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,251,251,251,255,247,247,231,199,211,190,170,174,146,154,142,154,137,190,235,243,227,235,251,243,235,227,235,235,247,247,231,223,223,223,231,215,219,219,235,231,215,215,207,202,194,186,190,190,182,178,186,182,174,170,166,158,162,158,158,154,150,142,146,
50,186,195,194,251,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,251,247,247,251,215,227,199,190,178,178,174,178,202,251,243,251,251,219,243,231,251,219,247,251,251,247,239,235,235,243,231,227,223,215,223,219,206,211,202,215,219,215,206,202,194,186,186,182,178,186,182,174,174,170,170,158,154,150,154,150,146,150,146,141,
51,198,215,215,223,219,215,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,231,231,235,227,211,190,214,186,247,247,247,247,215,227,247,251,251,251,231,235,243,251,219,251,247,251,235,239,231,227,231,227,227,219,211,202,202,202,206,206,215,206,202,190,190,182,178,174,166,166,174,174,174,170,162,166,158,146,146,141,150,146,142,146,145,
52,198,207,211,223,227,231,231,247,231,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,223,255,215,235,227,243,235,251,251,251,251,251,251,247,251,251,247,247,251,243,247,247,251,235,231,243,235,251,243,239,239,235,231,227,227,223,219,211,211,194,178,211,198,210,202,202,202,190,186,182,174,178,166,170,170,166,162,162,162,162,150,150,146,154,146,137,146,142,141,
53,182,190,207,207,223,227,243,247,251,247,251,251,247,251,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,239,235,255,255,255,243,255,227,251,239,243,243,239,251,243,251,251,251,251,251,251,247,251,251,251,247,235,251,251,251,251,251,223,231,239,235,227,239,235,235,219,235,239,227,223,219,227,219,219,190,211,190,186,186,186,198,194,198,198,182,182,178,174,166,166,166,166,162,166,158,158,154,154,146,142,137,142,142,137,137,133,
54,158,186,186,207,215,219,223,227,231,235,231,251,251,247,255,251,251,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,203,231,235,243,235,251,251,251,251,251,251,251,247,251,251,251,251,251,247,251,251,251,251,251,251,251,251,247,251,251,251,251,251,247,235,219,223,243,235,231,227,235,223,223,243,219,219,202,215,207,202,202,198,194,190,186,186,182,190,194,186,186,178,174,178,170,162,162,166,166,158,162,162,158,154,150,146,137,141,142,142,137,137,137,
55,162,174,182,194,211,219,219,227,227,231,231,235,243,247,243,251,247,251,251,251,251,251,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,239,247,243,215,207,203,239,251,247,235,251,247,251,251,247,251,247,247,251,247,247,251,247,251,251,251,251,251,247,251,251,243,247,247,247,247,251,247,247,219,231,223,227,227,227,223,223,223,227,223,227,223,214,198,202,203,198,202,198,194,190,190,178,182,182,186,186,186,174,158,170,166,158,150,166,162,158,150,150,150,146,146,141,142,129,137,133,129,129,133,
56,182,182,186,203,223,227,227,235,239,235,243,231,239,239,235,247,243,255,251,251,251,251,251,251,251,251,251,251,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,255,255,251,255,251,251,251,239,247,223,223,247,251,223,227,243,247,247,251,251,251,251,251,251,251,251,247,251,247,247,251,251,251,247,251,247,243,251,243,247,251,247,251,247,239,243,251,243,231,223,223,219,219,227,227,219,215,223,223,219,223,223,202,202,202,207,194,202,202,186,190,198,186,198,182,178,186,182,182,162,162,166,158,158,146,158,166,154,150,146,146,146,137,142,137,133,133,133,125,129,
57,219,227,231,235,235,243,239,243,243,243,243,231,239,243,239,251,247,251,251,251,251,251,251,251,251,247,251,251,251,251,251,251,251,251,255,255,255,255,255,255,255,251,255,251,255,255,255,255,255,255,255,251,251,251,255,255,247,251,247,255,251,251,251,251,251,251,251,247,251,251,247,251,243,247,251,247,247,251,251,251,247,251,251,235,251,251,251,251,251,247,247,247,247,247,247,247,243,247,239,251,247,243,247,235,251,231,251,223,223,223,215,235,227,223,227,219,215,215,223,223,211,219,219,186,194,202,194,198,202,194,190,190,198,194,198,194,182,182,182,170,166,158,162,158,154,158,158,150,154,150,142,141,142,142,142,137,141,133,133,129,
58,207,215,223,227,231,223,239,231,235,239,243,239,247,247,251,247,243,251,247,251,251,251,251,251,251,251,251,251,251,251,251,247,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,247,251,251,255,251,251,251,251,251,247,247,251,251,251,251,251,251,251,247,247,251,247,243,247,251,247,247,247,251,251,251,251,247,247,247,235,247,243,247,251,251,247,247,247,235,247,247,251,247,243,243,231,231,223,235,227,223,231,207,227,231,227,198,215,202,207,219,215,219,215,219,211,178,194,198,194,198,190,194,186,194,190,194,194,190,190,186,186,170,166,162,158,158,158,154,162,150,150,146,137,137,141,141,141,142,129,138,133,
59,194,207,215,215,223,223,219,227,235,231,239,243,243,243,251,251,247,251,251,251,251,251,251,251,247,251,251,251,251,251,251,251,251,251,251,251,247,251,251,251,251,247,251,247,251,251,251,251,251,251,251,247,247,251,251,251,251,251,251,251,251,251,251,247,247,247,251,251,251,251,247,247,247,247,247,251,251,251,247,251,251,251,247,251,247,247,247,231,247,247,247,239,235,243,247,239,239,235,247,239,247,227,227,231,219,223,223,219,219,227,211,227,231,211,206,219,206,198,211,211,219,219,211,186,186,194,190,186,194,190,190,190,190,198,190,194,178,190,186,182,178,174,158,162,158,158,162,154,150,146,150,138,133,137,138,137,138,133,137,133,
60,178,190,203,215,215,219,223,231,227,235,231,243,239,247,251,251,247,251,247,251,251,243,247,247,247,251,251,251,251,251,251,251,251,251,251,251,251,251,247,247,251,251,251,251,247,247,251,247,247,251,247,251,251,251,251,251,251,251,251,247,251,251,247,251,247,247,247,251,247,247,251,251,247,247,247,247,247,247,247,247,247,247,243,239,243,239,243,247,247,239,243,227,231,239,235,231,231,227,235,219,239,239,223,211,210,207,215,219,215,223,219,203,219,215,206,202,198,182,219,211,211,219,202,202,186,190,198,194,178,182,190,186,186,190,182,174,182,186,190,186,182,178,166,162,162,158,158,162,154,150,150,149,137,133,142,138,133,133,137,129,
61,194,215,219,219,223,227,227,231,239,239,243,247,243,243,239,247,243,243,243,247,239,239,239,239,239,239,235,251,243,251,251,247,251,247,247,247,247,247,247,247,247,243,247,247,243,239,247,247,247,247,251,251,251,247,247,251,251,251,251,247,251,251,247,247,247,251,247,247,247,247,251,251,219,251,247,243,247,247,243,239,231,239,239,235,239,247,243,247,239,211,227,251,231,227,231,231,231,223,211,215,223,223,223,215,199,198,198,219,214,215,215,190,215,202,211,206,190,198,186,198,202,206,202,194,182,186,190,182,186,182,182,190,186,186,174,178,174,178,190,190,182,186,178,162,158,154,154,154,146,154,154,150,146,146,133,137,137,133,133,129,
62,203,211,223,219,227,231,231,235,235,235,239,243,243,235,227,231,235,247,247,239,243,239,243,239,239,239,243,235,247,247,247,251,251,247,247,247,247,247,247,247,243,243,243,235,227,243,243,243,243,247,247,247,251,247,251,247,247,251,247,251,247,247,251,247,247,247,247,251,247,247,247,231,239,247,235,243,227,239,239,219,231,235,251,223,231,239,243,239,235,219,202,219,223,203,227,231,211,215,198,219,202,215,227,211,202,194,198,206,211,210,207,206,215,206,203,206,198,198,198,186,190,194,202,194,186,182,186,182,194,186,182,182,186,194,182,178,174,186,178,186,174,174,174,170,154,158,154,154,146,146,146,150,146,142,137,138,133,133,129,129,
63,203,215,219,219,227,223,219,231,235,239,231,235,239,239,239,235,235,235,235,235,239,243,247,247,247,247,247,247,247,247,251,247,247,243,247,247,247,243,243,247,235,239,231,223,231,239,243,243,243,243,247,247,247,247,247,247,247,247,247,243,247,247,247,243,247,247,247,239,243,239,219,243,235,243,239,223,186,231,231,219,227,231,235,227,235,231,227,239,235,211,194,219,223,202,219,219,223,202,202,211,211,202,215,203,198,190,194,207,203,194,198,219,215,211,198,211,194,194,186,186,186,178,198,186,186,186,182,178,178,182,178,182,178,182,174,170,170,174,174,174,174,166,166,166,162,154,146,150,146,142,146,146,142,142,137,133,133,129,125,129,
64,202,199,203,211,215,223,219,227,243,227,235,231,227,227,231,223,235,231,231,235,235,239,231,235,243,247,247,247,251,247,247,239,247,235,243,247,243,239,243,223,227,227,219,211,223,227,239,243,235,247,239,243,247,247,247,247,247,247,247,243,239,247,247,239,247,247,235,239,239,239,231,235,247,223,227,223,219,227,227,215,207,231,194,223,219,227,223,227,219,211,203,211,223,207,219,219,211,211,202,211,211,202,206,198,198,190,194,202,202,186,194,206,202,198,198,210,190,194,178,186,190,194,170,182,174,182,182,182,170,182,178,182,174,178,178,166,162,166,166,162,166,166,162,162,162,158,150,154,133,137,141,141,138,137,137,137,129,121,121,129,
65,186,195,203,203,206,207,223,223,219,215,215,219,211,207,223,219,223,219,223,223,227,231,231,231,235,235,235,247,243,235,235,231,223,227,239,223,235,239,223,219,215,215,215,215,215,223,219,227,235,235,239,235,235,231,231,235,235,247,235,231,247,247,247,231,231,235,227,227,227,239,231,223,223,227,231,215,227,223,227,215,215,215,202,223,211,219,219,219,198,202,182,215,206,202,202,207,202,206,202,211,211,198,198,202,186,186,190,194,194,190,190,202,186,202,186,202,190,198,182,178,182,190,186,162,166,170,178,178,182,174,174,166,174,174,170,166,154,154,158,154,162,158,162,158,158,154,150,154,142,146,141,133,133,133,142,133,133,125,125,121,
66,178,186,199,190,198,203,211,207,199,211,211,211,207,211,211,215,207,211,211,223,219,215,223,227,231,227,235,223,239,227,211,223,219,207,215,219,215,215,207,211,219,207,207,215,215,207,215,211,211,215,223,223,223,223,219,227,211,227,223,231,235,239,231,215,223,227,227,227,223,227,231,215,223,211,227,223,223,223,219,215,215,206,194,215,207,211,215,215,194,186,186,211,198,194,206,207,206,203,202,198,202,210,182,198,182,182,190,190,190,190,186,194,186,174,186,178,178,182,182,182,174,174,174,170,162,158,166,158,178,170,170,170,170,170,166,162,158,150,150,158,154,150,154,162,154,154,150,150,146,141,138,137,137,133,137,133,129,129,125,125,
67,174,186,194,194,194,194,203,198,194,194,203,211,203,202,207,211,215,206,211,207,207,215,211,215,207,215,215,223,207,219,206,211,211,202,207,203,207,207,211,207,194,202,198,202,194,194,190,199,203,211,215,203,215,211,203,211,211,211,223,227,219,223,223,223,227,219,231,227,231,223,223,227,223,219,215,223,223,219,211,223,207,198,202,211,207,206,203,202,202,190,190,194,190,178,194,202,203,202,207,198,198,198,190,190,190,186,182,182,186,182,174,186,186,178,166,178,170,166,178,178,178,166,174,162,166,158,158,158,162,170,174,170,158,162,174,166,154,154,146,154,158,150,150,150,150,150,158,150,133,129,133,129,137,133,133,129,125,117,125,121,
68,170,182,182,194,186,186,182,190,178,194,194,198,190,194,198,199,202,203,198,198,202,203,203,190,203,202,207,202,202,198,190,194,202,194,203,202,198,203,203,199,190,198,190,182,182,178,178,190,190,202,207,207,207,203,203,199,207,207,211,207,207,215,219,223,227,223,231,215,231,207,215,215,215,215,215,219,215,223,215,219,227,206,190,202,207,207,202,202,194,186,186,190,186,190,194,202,202,202,207,198,198,202,194,190,186,178,174,178,178,182,178,182,186,182,178,174,170,162,174,182,178,174,166,158,162,166,158,158,154,162,166,166,170,166,166,170,158,150,154,150,154,154,146,138,146,146,154,150,138,137,133,125,133,133,125,129,125,121,121,117,
69,162,170,174,178,182,174,178,178,190,190,190,186,186,182,186,186,194,198,178,186,198,194,194,194,182,186,190,186,190,190,182,178,186,194,194,194,194,202,198,194,190,194,182,182,178,178,174,182,198,198,198,203,203,198,198,199,207,207,202,203,202,202,203,203,211,215,207,219,198,211,215,215,215,198,215,202,215,223,203,215,219,207,194,206,202,206,198,198,194,190,194,190,186,186,186,198,198,198,202,202,190,198,194,194,194,186,174,174,178,182,174,174,174,178,174,174,178,166,154,170,174,170,170,158,162,162,162,158,158,158,166,162,166,166,158,162,154,154,150,146,154,146,150,146,138,146,146,142,138,137,133,125,125,129,125,125,125,121,117,117,
70,154,150,154,158,166,170,174,178,174,182,174,178,182,178,182,178,178,182,178,190,190,190,182,182,186,178,182,182,178,178,178,182,190,190,190,186,186,190,198,186,182,182,182,178,174,166,174,182,190,190,207,203,202,186,190,198,194,190,194,194,190,194,198,202,203,198,190,194,178,206,215,215,198,211,211,215,211,207,211,207,207,211,198,198,202,198,198,190,190,182,190,190,174,182,182,186,198,190,194,198,198,194,194,186,186,174,174,174,182,178,174,170,166,174,174,174,170,162,162,158,166,166,166,170,166,166,162,162,154,154,158,166,158,150,162,150,154,150,150,146,141,146,146,154,141,129,137,138,138,141,133,133,121,121,125,125,125,121,121,117,
71,142,146,150,154,158,154,162,162,174,174,170,170,174,178,174,174,170,178,178,178,178,182,178,178,178,174,174,174,170,182,178,174,174,182,186,182,186,182,186,174,174,178,178,170,170,170,170,178,186,190,194,207,203,186,186,190,194,190,190,186,190,194,190,190,182,190,178,186,190,203,207,202,202,211,207,202,198,202,206,203,207,202,198,198,190,186,194,198,174,178,182,182,186,178,182,190,198,190,190,190,190,190,186,182,178,174,178,170,178,174,170,166,170,170,174,174,170,170,170,154,166,162,158,162,162,166,162,166,158,150,154,154,154,154,154,150,146,150,141,145,142,141,146,142,137,138,133,133,133,133,133,125,125,121,121,117,121,117,117,117,
72,129,138,134,134,142,146,150,154,158,162,166,162,162,166,166,170,170,170,170,174,174,162,174,174,174,170,166,170,166,166,166,170,166,170,174,182,178,182,178,170,174,174,170,170,158,166,166,178,186,194,198,194,199,178,178,182,186,186,186,186,186,186,190,190,174,174,182,182,178,207,203,198,202,194,202,203,198,198,198,206,198,215,198,198,190,182,186,194,182,178,182,182,190,182,182,182,190,186,182,182,178,186,186,182,178,174,170,174,174,174,170,170,170,162,162,170,170,170,166,154,154,158,154,154,158,162,158,158,166,162,162,154,154,146,137,142,146,145,137,137,141,146,142,137,129,129,133,125,133,133,125,125,125,121,125,125,113,117,113,117,
73,113,121,129,129,137,142,146,142,150,158,158,150,154,158,162,162,162,162,166,162,162,154,166,162,166,162,158,154,158,166,162,158,158,166,166,166,170,170,170,170,170,170,170,174,162,162,166,170,182,186,194,194,190,182,174,174,182,178,182,190,178,190,186,174,174,174,182,182,182,186,190,190,199,202,198,194,195,190,198,202,198,194,194,198,190,186,190,182,186,182,182,178,178,182,174,174,174,194,186,182,166,174,178,178,182,182,166,174,174,170,166,166,166,162,162,162,166,170,166,158,154,158,154,154,158,154,166,158,158,162,158,154,154,146,150,150,142,142,142,138,137,137,138,137,133,133,137,129,137,133,137,125,121,125,121,121,117,113,117,117,
74,105,109,117,121,129,134,138,142,146,146,154,142,138,154,146,154,150,158,162,154,150,154,154,150,162,154,146,150,154,150,154,150,150,154,154,154,158,162,162,162,162,162,166,162,166,162,162,166,174,178,194,194,190,178,174,170,174,178,174,170,182,170,178,166,174,174,186,178,178,182,186,182,190,190,194,190,194,190,190,194,203,190,190,186,190,194,178,178,186,170,178,178,174,178,178,174,174,178,178,174,170,170,174,170,174,174,174,170,174,166,166,158,166,166,162,162,162,170,166,166,158,158,150,158,150,150,150,158,154,154,158,158,162,154,154,146,142,146,146,146,137,133,133,133,133,133,137,129,129,129,129,125,125,121,121,117,113,113,113,109,
75,93,97,97,109,113,117,129,125,134,142,142,142,138,142,142,138,142,150,150,142,146,150,150,146,150,154,138,142,146,146,142,142,146,146,146,146,150,150,141,158,150,158,158,158,162,162,162,170,166,178,178,178,178,170,170,166,166,166,182,178,174,182,174,174,166,170,174,166,174,174,182,186,186,186,186,186,190,186,178,194,190,182,186,186,190,182,190,174,182,178,182,182,178,178,170,174,174,178,174,174,174,174,166,166,170,170,170,170,162,174,162,154,158,158,162,154,154,166,162,162,162,158,158,154,150,146,150,150,154,154,154,154,154,150,150,141,142,146,146,138,138,133,133,129,133,129,133,133,125,129,125,125,125,121,121,121,113,113,109,109,
